Date	Imagename	ID	Pixels
2020_01_16	IMG_0821	8	12016
2020_01_16	IMG_0821	9	7381
2020_01_16	IMG_0821	10	7709
2020_01_16	IMG_0821	11	505
2020_01_16	IMG_0821	12	7973
2020_01_16	IMG_0821	13	3186
2020_01_16	IMG_0822	1	8453
2020_01_16	IMG_0822	2	12717
2020_01_16	IMG_0822	3	4196
2020_01_16	IMG_0822	4	2066
2020_01_16	IMG_0822	5	460
2020_01_16	IMG_0822	6	395
2020_01_16	IMG_0822	7	381
2020_01_16	IMG_0822	8	16137
2020_01_16	IMG_0822	9	44562
2020_01_16	IMG_0822	10	246
2020_01_16	IMG_0822	11	15634
2020_01_16	IMG_0822	12	10117
2020_01_16	IMG_0822	13	232
2020_01_16	IMG_0822	14	33976
2020_01_16	IMG_0823	1	5204
2020_01_16	IMG_0823	2	23305
2020_01_16	IMG_0823	3	9674
2020_01_16	IMG_0823	4	18685
2020_01_16	IMG_0823	5	18082
2020_01_16	IMG_0823	6	12335
2020_01_16	IMG_0823	7	8974
2020_01_16	IMG_0824	1	2657
2020_01_16	IMG_0824	2	736
2020_01_16	IMG_0824	3	243
2020_01_16	IMG_0824	4	279
2020_01_16	IMG_0824	5	10187
2020_01_16	IMG_0824	6	181289
2020_01_16	IMG_0824	7	14607
2020_01_16	IMG_0824	8	1182
2020_01_16	IMG_0824	9	1971
2020_01_16	IMG_0824	10	48884
2020_01_16	IMG_0824	11	609
2020_01_16	IMG_0824	12	44370
2020_01_16	IMG_0824	13	3677
2020_01_16	IMG_0825	1	16674
2020_01_16	IMG_0825	2	12205
2020_01_16	IMG_0825	3	218
2020_01_16	IMG_0825	4	23668
2020_01_16	IMG_0825	5	17234
2020_01_16	IMG_0825	6	6401
2020_01_16	IMG_0825	7	5513
2020_01_16	IMG_0825	8	220
2020_01_16	IMG_0825	9	104938
2020_01_16	IMG_0825	10	22475
2020_01_16	IMG_0825	11	1278
2020_01_16	IMG_0825	12	2240
2020_01_16	IMG_0825	13	8841
2020_01_16	IMG_0825	14	16528
2020_01_16	IMG_0825	15	11512
2020_01_16	IMG_0825	16	1350
2020_01_16	IMG_0826	1	12864
2020_01_16	IMG_0826	2	25025
2020_01_16	IMG_0826	3	10512
2020_01_16	IMG_0826	4	21588
2020_01_16	IMG_0826	5	17840
2020_01_16	IMG_0826	6	16779
2020_01_16	IMG_0826	7	10580
2020_01_16	IMG_0826	8	12850
2020_01_16	IMG_0826	9	23411
2020_01_16	IMG_0827	1	22086
2020_01_16	IMG_0827	2	13299
2020_01_16	IMG_0827	3	10795
2020_01_16	IMG_0827	4	15292
2020_01_16	IMG_0827	5	7910
2020_01_16	IMG_0827	6	17863
2020_01_16	IMG_0827	7	19899
2020_01_16	IMG_0827	8	6438
2020_01_16	IMG_0827	9	22631
2020_01_16	IMG_0827	10	7628
2020_01_16	IMG_0827	11	14360
2020_01_16	IMG_0827	12	23503
2020_01_16	IMG_0827	13	24302
2020_01_16	IMG_0828	1	4267
2020_01_16	IMG_0828	2	1728
2020_01_16	IMG_0828	3	1377
2020_01_16	IMG_0828	4	2477
2020_01_16	IMG_0828	5	1813
2020_01_16	IMG_0828	6	1662
2020_01_16	IMG_0828	7	98493
2020_01_16	IMG_0828	8	945
2020_01_16	IMG_0828	9	74185
2020_01_16	IMG_0828	10	5544
2020_01_16	IMG_0828	11	12431
2020_01_16	IMG_0828	12	6053
2020_01_16	IMG_0828	13	49113
2020_01_16	IMG_0829	1	1039
2020_01_16	IMG_0829	2	1156
2020_01_16	IMG_0829	3	78075
2020_01_16	IMG_0829	4	3932
2020_01_16	IMG_0829	5	78134
2020_01_16	IMG_0829	6	40658
2020_01_16	IMG_0829	7	74043
2020_01_16	IMG_0830	1	14817
2020_01_16	IMG_0830	2	13511
2020_01_16	IMG_0830	3	4734
2020_01_16	IMG_0830	4	7861
2020_01_16	IMG_0830	5	3294
2020_01_16	IMG_0830	6	17379
2020_01_16	IMG_0830	7	17250
2020_01_16	IMG_0830	8	6304
2020_01_16	IMG_0830	9	5891
2020_01_16	IMG_0830	10	1658
2020_01_16	IMG_0830	11	17249
2020_01_16	IMG_0830	12	15544
2020_01_16	IMG_0830	13	10108
2020_01_16	IMG_0830	14	8101
2020_01_16	IMG_0830	15	4460
2020_01_16	IMG_0831	1	699
2020_01_16	IMG_0831	2	298
2020_01_16	IMG_0831	3	4062
2020_01_16	IMG_0831	4	7472
2020_01_16	IMG_0831	5	5703
2020_01_16	IMG_0831	6	3324
2020_01_16	IMG_0831	7	4226
2020_01_16	IMG_0831	8	9006
2020_01_16	IMG_0831	9	8621
2020_01_16	IMG_0831	10	5458
2020_01_16	IMG_0831	11	515
2020_01_16	IMG_0831	12	8888
2020_01_16	IMG_0831	13	13176
2020_01_16	IMG_0831	14	7563
2020_01_16	IMG_0831	15	5352
2020_01_16	IMG_0832	1	5568
2020_01_16	IMG_0832	2	8862
2020_01_16	IMG_0832	3	8808
2020_01_16	IMG_0832	4	8138
2020_01_16	IMG_0832	5	9334
2020_01_16	IMG_0832	6	10637
2020_01_16	IMG_0832	7	10656
2020_01_16	IMG_0832	8	12794
2020_01_16	IMG_0832	9	8034
2020_01_16	IMG_0833	1	7453
2020_01_16	IMG_0833	2	8269
2020_01_16	IMG_0833	3	5224
2020_01_16	IMG_0833	4	8088
2020_01_16	IMG_0833	5	1822
2020_01_16	IMG_0833	6	7904
2020_01_16	IMG_0833	7	13494
2020_01_16	IMG_0833	8	8657
2020_01_16	IMG_0833	9	8370
2020_01_16	IMG_0833	10	2118
2020_01_16	IMG_0833	11	9201
2020_01_16	IMG_0833	12	11927
2020_01_16	IMG_0833	13	9934
2020_01_16	IMG_0833	14	8611
2020_01_16	IMG_0834	1	1530
2020_01_16	IMG_0834	2	7913
2020_01_16	IMG_0834	3	3144
2020_01_16	IMG_0834	4	7650
2020_01_16	IMG_0834	5	5732
2020_01_16	IMG_0834	6	7429
2020_01_16	IMG_0834	7	3645
2020_01_16	IMG_0834	8	7072
2020_01_16	IMG_0834	9	9927
2020_01_16	IMG_0834	10	8158
2020_01_16	IMG_0834	11	1440
2020_01_16	IMG_0834	12	9345
2020_01_16	IMG_0834	13	4221
2020_01_16	IMG_0834	14	9636
2020_01_16	IMG_0834	15	9244
2020_01_16	IMG_0835	1	274
2020_01_16	IMG_0835	2	417
2020_01_16	IMG_0835	3	6703
2020_01_16	IMG_0835	4	276
2020_01_16	IMG_0835	5	14929
2020_01_16	IMG_0835	6	18483
2020_01_16	IMG_0835	7	8511
2020_01_16	IMG_0835	8	8635
2020_01_16	IMG_0835	9	14343
2020_01_16	IMG_0835	10	1393
2020_01_16	IMG_0835	11	10385
2020_01_16	IMG_0835	12	10779
2020_01_16	IMG_0835	13	13685
2020_01_16	IMG_0836	1	12555
2020_01_16	IMG_0836	2	8573
2020_01_16	IMG_0836	3	10699
2020_01_16	IMG_0836	4	3494
2020_01_16	IMG_0836	5	10460
2020_01_16	IMG_0836	6	10448
2020_01_16	IMG_0836	7	8869
2020_01_16	IMG_0836	8	11224
2020_01_16	IMG_0836	9	590
2020_01_16	IMG_0836	10	11317
2020_01_16	IMG_0836	11	6482
2020_01_16	IMG_0836	12	8921
2020_01_16	IMG_0836	13	7073
2020_01_16	IMG_0836	14	529
2020_01_16	IMG_0836	15	238
2020_01_16	IMG_0837	1	11089
2020_01_16	IMG_0837	2	9177
2020_01_16	IMG_0837	3	6978
2020_01_16	IMG_0837	4	1614
2020_01_16	IMG_0837	5	419
2020_01_16	IMG_0837	6	7783
2020_01_16	IMG_0837	7	8865
2020_01_16	IMG_0837	8	6555
2020_01_16	IMG_0837	9	9151
2020_01_16	IMG_0837	10	501
2020_01_16	IMG_0837	11	12177
2020_01_16	IMG_0837	12	8056
2020_01_16	IMG_0837	13	901
2020_01_16	IMG_0837	14	5525
2020_01_16	IMG_0837	15	8540
2020_01_16	IMG_0837	16	208
2020_01_16	IMG_0838	1	5387
2020_01_16	IMG_0838	2	6679
2020_01_16	IMG_0838	3	7404
2020_01_16	IMG_0838	4	7463
2020_01_16	IMG_0838	5	1004
2020_01_16	IMG_0839	1	5087
2020_01_16	IMG_0839	2	6719
2020_01_16	IMG_0839	3	6874
2020_01_16	IMG_0839	4	10155
2020_01_16	IMG_0839	5	6475
2020_01_16	IMG_0839	6	1163
2020_01_16	IMG_0839	7	6379
2020_01_16	IMG_0839	8	10304
2020_01_16	IMG_0839	9	14382
2020_01_16	IMG_0840	1	1847
2020_01_16	IMG_0840	2	9392
2020_01_16	IMG_0840	3	12484
2020_01_16	IMG_0840	4	8870
2020_01_16	IMG_0840	5	8287
2020_01_16	IMG_0840	6	1038
2020_01_16	IMG_0840	7	9758
2020_01_16	IMG_0840	8	7068
2020_01_16	IMG_0840	9	9869
2020_01_16	IMG_0840	10	8306
2020_01_16	IMG_0840	11	8016
2020_01_16	IMG_0840	12	5309
2020_01_16	IMG_0840	13	3838
2020_01_16	IMG_0840	14	7457
2020_01_16	IMG_0840	15	282
2020_01_16	IMG_0841	1	6899
2020_01_16	IMG_0841	2	9792
2020_01_16	IMG_0841	3	1520
2020_01_16	IMG_0841	4	7667
2020_01_16	IMG_0841	5	7738
2020_01_16	IMG_0841	6	4364
2020_01_16	IMG_0841	7	5270
2020_01_16	IMG_0841	8	5854
2020_01_16	IMG_0842	1	8898
2020_01_16	IMG_0842	2	13184
2020_01_16	IMG_0842	3	15679
2020_01_16	IMG_0842	4	15485
2020_01_16	IMG_0842	5	1827
2020_01_16	IMG_0842	6	10693
2020_01_16	IMG_0842	7	8468
2020_01_16	IMG_0842	8	16856
2020_01_16	IMG_0842	9	13105
2020_01_16	IMG_0842	10	13119
2020_01_16	IMG_0842	11	7407
2020_01_16	IMG_0842	12	21607
2020_01_16	IMG_0842	13	19026
2020_01_16	IMG_0842	14	4912
2020_01_16	IMG_0843	1	12729
2020_01_16	IMG_0843	2	15571
2020_01_16	IMG_0843	3	11833
2020_01_16	IMG_0843	4	9831
2020_01_16	IMG_0843	5	13754
2020_01_16	IMG_0843	6	16243
2020_01_16	IMG_0843	7	15419
2020_01_16	IMG_0843	8	12804
2020_01_16	IMG_0843	9	15872
2020_01_16	IMG_0843	10	21175
2020_01_16	IMG_0843	11	19509
2020_01_16	IMG_0843	12	19298
2020_01_16	IMG_0843	13	508
2020_01_16	IMG_0843	14	337
2020_01_16	IMG_0844	1	8858
2020_01_16	IMG_0844	2	6383
2020_01_16	IMG_0844	3	7075
2020_01_16	IMG_0844	4	7216
2020_01_16	IMG_0844	5	8746
2020_01_16	IMG_0844	6	9593
2020_01_16	IMG_0844	7	15893
2020_01_16	IMG_0844	8	8241
2020_01_16	IMG_0844	9	7782
2020_01_16	IMG_0845	1	8246
2020_01_16	IMG_0845	2	7655
2020_01_16	IMG_0845	3	10330
2020_01_16	IMG_0845	4	11692
2020_01_16	IMG_0845	5	4022
2020_01_16	IMG_0845	6	4546
2020_01_16	IMG_0845	7	10557
2020_01_16	IMG_0845	8	16029
2020_01_16	IMG_0845	9	15693
2020_01_16	IMG_0845	10	3441
2020_01_16	IMG_0845	11	11557
2020_01_16	IMG_0845	12	15692
2020_01_16	IMG_0845	13	14217
2020_01_16	IMG_0845	14	6369
2020_01_16	IMG_0846	1	15084
2020_01_16	IMG_0846	2	13124
2020_01_16	IMG_0846	3	14722
2020_01_16	IMG_0846	4	16158
2020_01_16	IMG_0846	5	6202
2020_01_16	IMG_0846	6	13218
2020_01_16	IMG_0846	7	15448
2020_01_16	IMG_0846	8	18069
2020_01_16	IMG_0846	9	17181
2020_01_16	IMG_0846	10	1824
2020_01_16	IMG_0846	11	20978
2020_01_16	IMG_0846	12	14818
2020_01_16	IMG_0846	13	10775
2020_01_16	IMG_0846	14	17278
2020_01_16	IMG_0846	15	1655
2020_01_16	IMG_0847	1	15567
2020_01_16	IMG_0847	2	13158
2020_01_16	IMG_0847	3	9436
2020_01_16	IMG_0847	4	4377
2020_01_16	IMG_0847	5	9815
2020_01_16	IMG_0847	6	10272
2020_01_16	IMG_0847	7	16342
2020_01_16	IMG_0847	8	5420
2020_01_16	IMG_0847	9	1396
2020_01_16	IMG_0848	1	15264
2020_01_16	IMG_0848	2	15791
2020_01_16	IMG_0848	3	6177
2020_01_16	IMG_0848	4	8135
2020_01_16	IMG_0848	5	17340
2020_01_16	IMG_0848	6	16019
2020_01_16	IMG_0848	7	11629
2020_01_16	IMG_0848	8	13082
2020_01_16	IMG_0848	9	14784
2020_01_16	IMG_0848	10	19559
2020_01_16	IMG_0848	11	12163
2020_01_16	IMG_0848	12	15148
2020_01_16	IMG_0848	13	1857
2020_01_16	IMG_0849	1	7308
2020_01_16	IMG_0849	2	7006
2020_01_16	IMG_0849	3	14170
2020_01_16	IMG_0849	4	11253
2020_01_16	IMG_0849	5	2119
2020_01_16	IMG_0849	6	8244
2020_01_16	IMG_0849	7	4226
2020_01_16	IMG_0849	8	8879
2020_01_16	IMG_0849	9	10447
2020_01_16	IMG_0849	10	1059
2020_01_16	IMG_0849	11	11225
2020_01_16	IMG_0849	12	9865
2020_01_16	IMG_0849	13	19017
2020_01_16	IMG_0849	14	16181
2020_01_16	IMG_0849	15	2003
2020_01_16	IMG_0850	1	10271
2020_01_16	IMG_0850	2	4741
2020_01_16	IMG_0850	3	12269
2020_01_16	IMG_0850	4	9493
2020_01_16	IMG_0850	5	12623
2020_01_16	IMG_0850	6	13006
2020_01_16	IMG_0850	7	14419
2020_01_16	IMG_0850	8	11764
2020_01_16	IMG_0850	9	8615
2020_01_16	IMG_0851	1	12352
2020_01_16	IMG_0851	2	4962
2020_01_16	IMG_0851	3	10899
2020_01_16	IMG_0851	4	14465
2020_01_16	IMG_0851	5	254
2020_01_16	IMG_0851	6	13353
2020_01_16	IMG_0851	7	7939
2020_01_16	IMG_0851	8	11023
2020_01_16	IMG_0851	9	17063
2020_01_16	IMG_0851	10	13635
2020_01_16	IMG_0851	11	12019
2020_01_16	IMG_0851	12	10631
2020_01_16	IMG_0851	13	6221
2020_01_16	IMG_0851	14	624
2020_01_16	IMG_0851	15	326
2020_01_16	IMG_0852	1	6696
2020_01_16	IMG_0852	2	7503
2020_01_16	IMG_0852	3	8198
2020_01_16	IMG_0852	4	6431
2020_01_16	IMG_0852	5	4260
2020_01_16	IMG_0852	6	3411
2020_01_16	IMG_0852	7	3255
2020_01_16	IMG_0852	8	10963
2020_01_16	IMG_0852	9	8723
2020_01_16	IMG_0852	10	15173
2020_01_16	IMG_0852	11	7844
2020_01_16	IMG_0852	12	5277
2020_01_16	IMG_0852	13	7720
2020_01_16	IMG_0852	14	14370
2020_01_16	IMG_0853	1	5979
2020_01_16	IMG_0853	2	14750
2020_01_16	IMG_0853	3	15316
2020_01_16	IMG_0853	4	5711
2020_01_16	IMG_0853	5	7284
2020_01_16	IMG_0853	6	15455
2020_01_16	IMG_0853	7	12759
2020_01_16	IMG_0853	8	6940
2020_01_16	IMG_0853	9	12331
2020_01_16	IMG_0858	1	9702
2020_01_16	IMG_0858	2	15201
2020_01_16	IMG_0858	3	8276
2020_01_16	IMG_0858	4	13361
2020_01_16	IMG_0858	5	2249
2020_01_16	IMG_0858	6	9796
2020_01_16	IMG_0858	7	22224
2020_01_16	IMG_0858	8	5455
2020_01_16	IMG_0858	9	17490
2020_01_16	IMG_0858	10	225
2020_01_16	IMG_0858	11	6231
2020_01_16	IMG_0858	12	5285
2020_01_16	IMG_0858	13	8174
2020_01_16	IMG_0858	14	11887
2020_01_16	IMG_0858	15	1852
2020_01_16	IMG_0859	1	18028
2020_01_16	IMG_0859	2	12658
2020_01_16	IMG_0859	3	10315
2020_01_16	IMG_0859	4	19421
2020_01_16	IMG_0859	5	438
2020_01_16	IMG_0859	6	1185
2020_01_16	IMG_0859	7	15090
2020_01_16	IMG_0859	8	9595
2020_01_16	IMG_0859	9	25868
2020_01_16	IMG_0859	10	23105
2020_01_16	IMG_0859	11	323
2020_01_16	IMG_0859	12	699
2020_01_16	IMG_0859	13	11456
2020_01_16	IMG_0859	14	14346
2020_01_16	IMG_0859	15	21208
2020_01_16	IMG_0859	16	26991
2020_01_16	IMG_0860	1	18723
2020_01_16	IMG_0860	2	15780
2020_01_16	IMG_0860	3	2482
2020_01_16	IMG_0860	4	7509
2020_01_16	IMG_0860	5	13555
2020_01_16	IMG_0860	6	1565
2020_01_16	IMG_0860	7	22264
2020_01_16	IMG_0860	8	18301
2020_01_16	IMG_0860	9	2624
2020_01_16	IMG_0861	1	3063
2020_01_16	IMG_0861	2	16806
2020_01_16	IMG_0861	3	20654
2020_01_16	IMG_0861	4	12711
2020_01_16	IMG_0861	5	740
2020_01_16	IMG_0861	6	229
2020_01_16	IMG_0861	7	597
2020_01_16	IMG_0861	8	3129
2020_01_16	IMG_0861	9	17441
2020_01_16	IMG_0861	10	11072
2020_01_16	IMG_0861	11	311
2020_01_16	IMG_0861	12	1222
2020_01_16	IMG_0861	13	17285
2020_01_16	IMG_0861	14	29975
2020_01_16	IMG_0861	15	4729
2020_01_16	IMG_0862	1	270
2020_01_16	IMG_0862	2	12012
2020_01_16	IMG_0862	3	21933
2020_01_16	IMG_0862	4	14514
2020_01_16	IMG_0862	5	7246
2020_01_16	IMG_0862	6	3748
2020_01_16	IMG_0862	7	372
2020_01_16	IMG_0862	8	16562
2020_01_16	IMG_0862	9	29911
2020_01_16	IMG_0862	10	12175
2020_01_16	IMG_0862	11	3288
2020_01_16	IMG_0862	12	22419
2020_01_16	IMG_0862	13	11441
2020_01_16	IMG_0862	14	13946
2020_01_16	IMG_0862	15	4911
2020_01_16	IMG_0862	16	1059
2020_01_16	IMG_0863	1	8506
2020_01_16	IMG_0863	2	15208
2020_01_16	IMG_0863	3	9721
2020_01_16	IMG_0863	4	2908
2020_01_16	IMG_0863	5	6887
2020_01_16	IMG_0863	6	11548
2020_01_16	IMG_0863	7	4960
2020_01_16	IMG_0863	8	5161
2020_01_16	IMG_0863	9	5552
2020_01_16	IMG_0864	1	1924
2020_01_16	IMG_0864	2	1199
2020_01_16	IMG_0864	3	15017
2020_01_16	IMG_0864	4	21146
2020_01_16	IMG_0864	5	7436
2020_01_16	IMG_0864	6	2908
2020_01_16	IMG_0864	7	10748
2020_01_16	IMG_0864	8	20011
2020_01_16	IMG_0864	9	6698
2020_01_16	IMG_0864	10	1331
2020_01_16	IMG_0864	11	2604
2020_01_16	IMG_0864	12	20132
2020_01_16	IMG_0864	13	19434
2020_01_16	IMG_0864	14	7541
2020_01_16	IMG_0865	1	4856
2020_01_16	IMG_0865	2	17242
2020_01_16	IMG_0865	3	17541
2020_01_16	IMG_0865	4	16269
2020_01_16	IMG_0865	5	18577
2020_01_16	IMG_0865	6	3656
2020_01_16	IMG_0865	7	18599
2020_01_16	IMG_0865	8	23562
2020_01_16	IMG_0865	9	18360
2020_01_16	IMG_0865	10	11847
2020_01_16	IMG_0865	11	619
2020_01_16	IMG_0865	12	21842
2020_01_16	IMG_0865	13	26925
2020_01_16	IMG_0865	14	25254
2020_01_16	IMG_0865	15	22929
2020_01_16	IMG_0865	16	310
2020_01_16	IMG_0866	1	10333
2020_01_16	IMG_0866	2	18204
2020_01_16	IMG_0866	3	21290
2020_01_16	IMG_0866	4	7517
2020_01_16	IMG_0866	5	16412
2020_01_16	IMG_0866	6	11233
2020_01_16	IMG_0866	7	11705
2020_01_16	IMG_0866	8	11374
2020_01_16	IMG_0866	9	15249
2020_01_16	IMG_0866	10	20672
2020_01_16	IMG_0866	11	12296
2020_01_16	IMG_0866	12	2025
2020_01_16	IMG_0867	1	6638
2020_01_16	IMG_0867	2	19974
2020_01_16	IMG_0867	3	17789
2020_01_16	IMG_0867	4	13434
2020_01_16	IMG_0867	5	2146
2020_01_16	IMG_0867	6	8100
2020_01_16	IMG_0867	7	5143
2020_01_16	IMG_0867	8	2909
2020_01_16	IMG_0867	9	20168
2020_01_16	IMG_0867	10	9292
2020_01_16	IMG_0867	11	10579
2020_01_16	IMG_0867	12	13938
2020_01_16	IMG_0867	13	19259
2020_01_16	IMG_0868	1	17544
2020_01_16	IMG_0868	2	18179
2020_01_16	IMG_0868	3	22122
2020_01_16	IMG_0868	4	15003
2020_01_16	IMG_0868	5	26883
2020_01_16	IMG_0868	6	26202
2020_01_16	IMG_0868	7	16275
2020_01_16	IMG_0868	8	10737
2020_01_16	IMG_0868	9	25182
2020_01_16	IMG_0868	10	18481
2020_01_16	IMG_0868	11	17535
2020_01_16	IMG_0868	12	18599
2020_01_16	IMG_0868	13	8034
2020_01_16	IMG_0869	1	17544
2020_01_16	IMG_0869	2	18179
2020_01_16	IMG_0869	3	22122
2020_01_16	IMG_0869	4	15003
2020_01_16	IMG_0869	5	26883
2020_01_16	IMG_0869	6	26202
2020_01_16	IMG_0869	7	16275
2020_01_16	IMG_0869	8	10737
2020_01_16	IMG_0869	9	25182
2020_01_16	IMG_0869	10	18481
2020_01_16	IMG_0869	11	17535
2020_01_16	IMG_0869	12	18599
2020_01_16	IMG_0869	13	8034
2020_01_16	IMG_0873	1	14442
2020_01_16	IMG_0873	2	9643
2020_01_16	IMG_0873	3	15469
2020_01_16	IMG_0873	4	12708
2020_01_16	IMG_0873	5	1575
2020_01_16	IMG_0873	6	18321
2020_01_16	IMG_0873	7	18554
2020_01_16	IMG_0873	8	10448
2020_01_16	IMG_0873	9	12801
2020_01_16	IMG_0873	10	1805
2020_01_16	IMG_0873	11	16435
2020_01_16	IMG_0873	12	13477
2020_01_16	IMG_0873	13	18965
2020_01_16	IMG_0873	14	10675
2020_01_16	IMG_0873	15	2642
2020_01_16	IMG_0874	1	6051
2020_01_16	IMG_0874	2	12978
2020_01_16	IMG_0874	3	2621
2020_01_16	IMG_0874	4	18465
2020_01_16	IMG_0874	5	28072
2020_01_16	IMG_0874	6	1628
2020_01_16	IMG_0874	7	1348
2020_01_16	IMG_0874	8	870
2020_01_16	IMG_0874	9	10896
2020_01_16	IMG_0874	10	3184
2020_01_16	IMG_0874	11	2136
2020_01_16	IMG_0874	12	25046
2020_01_16	IMG_0874	13	1148
2020_01_16	IMG_0874	14	26523
2020_01_16	IMG_0874	15	17561
2020_01_16	IMG_0874	16	2288
2020_01_16	IMG_0874	17	18873
2020_01_16	IMG_0875	1	17323
2020_01_16	IMG_0875	2	26805
2020_01_16	IMG_0875	3	27561
2020_01_16	IMG_0875	4	24319
2020_01_16	IMG_0875	5	2235
2020_01_16	IMG_0875	6	19252
2020_01_16	IMG_0875	7	16294
2020_01_16	IMG_0875	8	28225
2020_01_16	IMG_0875	9	2289
2020_01_16	IMG_0875	10	16772
2020_01_16	IMG_0875	11	25526
2020_01_16	IMG_0876	1	23242
2020_01_16	IMG_0876	2	27377
2020_01_16	IMG_0876	3	1776
2020_01_16	IMG_0876	4	26363
2020_01_16	IMG_0876	5	18431
2020_01_16	IMG_0876	6	24766
2020_01_16	IMG_0876	7	29501
2020_01_16	IMG_0876	8	23890
2020_01_16	IMG_0876	9	22539
2020_01_16	IMG_0876	10	31816
2020_01_16	IMG_0876	11	3271
2020_01_16	IMG_0876	12	23557
2020_01_16	IMG_0876	13	18595
2020_01_16	IMG_0877	1	344
2020_01_16	IMG_0877	2	1992
2020_01_16	IMG_0877	3	11976
2020_01_16	IMG_0877	4	12126
2020_01_16	IMG_0877	5	14003
2020_01_16	IMG_0877	6	2500
2020_01_16	IMG_0877	7	287
2020_01_16	IMG_0877	8	2970
2020_01_16	IMG_0877	9	14112
2020_01_16	IMG_0877	10	16922
2020_01_16	IMG_0877	11	10228
2020_01_16	IMG_0877	12	2552
2020_01_16	IMG_0877	13	18119
2020_01_16	IMG_0877	14	14135
2020_01_16	IMG_0877	15	5665
2020_01_16	IMG_0878	1	12414
2020_01_16	IMG_0878	2	15000
2020_01_16	IMG_0878	3	9377
2020_01_16	IMG_0878	4	14832
2020_01_16	IMG_0878	5	17256
2020_01_16	IMG_0878	6	10553
2020_01_16	IMG_0878	7	16973
2020_01_16	IMG_0878	8	18913
2020_01_16	IMG_0878	9	14369
2020_01_16	IMG_0878	10	6127
2020_01_16	IMG_0878	11	17889
2020_01_16	IMG_0878	12	19682
2020_01_16	IMG_0879	1	10950
2020_01_16	IMG_0879	2	11683
2020_01_16	IMG_0879	3	11308
2020_01_16	IMG_0879	4	10817
2020_01_16	IMG_0879	5	367
2020_01_16	IMG_0879	6	12114
2020_01_16	IMG_0879	7	8508
2020_01_16	IMG_0879	8	18626
2020_01_16	IMG_0879	9	9642
2020_01_16	IMG_0879	10	14310
2020_01_16	IMG_0879	11	10396
2020_01_16	IMG_0879	12	11485
2020_01_16	IMG_0879	13	7561
2020_01_16	IMG_0879	14	471
2020_01_16	IMG_0880	1	14514
2020_01_16	IMG_0880	2	12623
2020_01_16	IMG_0880	3	9318
2020_01_16	IMG_0880	4	14803
2020_01_16	IMG_0880	5	2513
2020_01_16	IMG_0880	6	18077
2020_01_16	IMG_0880	7	17166
2020_01_16	IMG_0880	8	9903
2020_01_16	IMG_0880	9	15545
2020_01_16	IMG_0880	10	11168
2020_01_16	IMG_0880	11	16450
2020_01_16	IMG_0880	12	11985
2020_01_16	IMG_0880	13	13706
2020_01_16	IMG_0880	14	3626
2020_01_16	IMG_0881	1	14514
2020_01_16	IMG_0881	2	12623
2020_01_16	IMG_0881	3	9318
2020_01_16	IMG_0881	4	14803
2020_01_16	IMG_0881	5	2513
2020_01_16	IMG_0881	6	18077
2020_01_16	IMG_0881	7	17166
2020_01_16	IMG_0881	8	9903
2020_01_16	IMG_0881	9	15545
2020_01_16	IMG_0881	10	11168
2020_01_16	IMG_0881	11	16450
2020_01_16	IMG_0881	12	11985
2020_01_16	IMG_0881	13	13706
2020_01_16	IMG_0881	14	3626
2020_01_16	IMG_0882	1	11537
2020_01_16	IMG_0882	2	8451
2020_01_16	IMG_0882	3	14087
2020_01_16	IMG_0882	4	8390
2020_01_16	IMG_0882	5	4960
2020_01_16	IMG_0882	6	9160
2020_01_16	IMG_0882	7	14333
2020_01_16	IMG_0882	8	12692
2020_01_16	IMG_0882	9	11428
2020_01_16	IMG_0882	10	10160
2020_01_16	IMG_0882	11	15360
2020_01_16	IMG_0882	12	14231
2020_01_16	IMG_0883	1	891
2020_01_16	IMG_0883	2	12111
2020_01_16	IMG_0883	3	13898
2020_01_16	IMG_0883	4	10336
2020_01_16	IMG_0883	5	10825
2020_01_16	IMG_0883	6	502
2020_01_16	IMG_0883	7	219
2020_01_16	IMG_0883	8	7483
2020_01_16	IMG_0883	9	10044
2020_01_16	IMG_0883	10	6300
2020_01_16	IMG_0883	11	10374
2020_01_16	IMG_0883	12	261
2020_01_16	IMG_0883	13	6844
2020_01_16	IMG_0883	14	8247
2020_01_16	IMG_0883	15	9684
2020_01_16	IMG_0883	16	6978
2020_01_16	IMG_0883	17	3874
2020_01_16	IMG_0884	1	10448
2020_01_16	IMG_0884	2	11167
2020_01_16	IMG_0884	3	10700
2020_01_16	IMG_0884	4	7474
2020_01_16	IMG_0884	5	8464
2020_01_16	IMG_0884	6	8562
2020_01_16	IMG_0884	7	5719
2020_01_16	IMG_0884	8	10278
2020_01_16	IMG_0884	9	6451
2020_01_16	IMG_0886	1	1180
2020_01_16	IMG_0886	2	533
2020_01_16	IMG_0886	3	1333
2020_01_16	IMG_0886	4	929
2020_01_16	IMG_0886	5	1140
2020_01_16	IMG_0886	6	1204
2020_01_16	IMG_0886	7	898
2020_01_16	IMG_0886	8	480
2020_01_16	IMG_0886	9	1000
2020_01_16	IMG_0886	10	732
2020_01_16	IMG_0886	11	203
2020_01_16	IMG_0887	1	978
2020_01_16	IMG_0887	2	1562
2020_01_16	IMG_0887	3	1001
2020_01_16	IMG_0887	4	599
2020_01_16	IMG_0887	5	2440
2020_01_16	IMG_0887	6	1353
2020_01_16	IMG_0887	7	614
